"","id","Idescat_code","municipality_name","year","group","group_threat","treat_ever","water_use","water_price","population","shr_left_2011","shr_left_2015","shr_left_2016","shr_14oryounger_2013","shr_65orolder_2013","shr_14oryounger_2016","shr_65orolder_2016","shr_tertiaryedu_2021","shared_basins","index_hydrological_drought"
"6705",901,"172174","VILADAMAT",2017,0,NA,0,52.1495726495726,1.706,468,0.394422310756972,0.578947368421053,0.627376425855513,0.123620309050773,0.227373068432671,0.128755364806867,0.223175965665236,34.1,0,0.904205607476635
"6707",901,"172174","VILADAMAT",2022,0,NA,0,52.7265135699374,1.707,479,0.394422310756972,0.578947368421053,0.627376425855513,0.123620309050773,0.227373068432671,0.128755364806867,0.223175965665236,34.1,0,0.904205607476635
"6723",906,"172207","VILADRAU",2021,0,NA,0,81.8266787658802,0.738,1102,0.288073394495413,0.47027027027027,0.544776119402985,0.149295774647887,0.181220657276995,0.146601941747573,0.195145631067961,38.1,0,0.730043541364296
"6725",906,"172207","VILADRAU",2017,0,NA,0,93.4691714836223,0.738,1038,0.288073394495413,0.47027027027027,0.544776119402985,0.149295774647887,0.181220657276995,0.146601941747573,0.195145631067961,38.1,0,0.730043541364296
"6726",906,"172207","VILADRAU",2022,0,NA,0,67.0308250226655,0.716,1103,0.288073394495413,0.47027027027027,0.544776119402985,0.149295774647887,0.181220657276995,0.146601941747573,0.195145631067961,38.1,0,0.730043541364296
"6727",906,"172207","VILADRAU",2019,0,NA,0,82.1125,0.738,1040,0.288073394495413,0.47027027027027,0.544776119402985,0.149295774647887,0.181220657276995,0.146601941747573,0.195145631067961,38.1,0,0.730043541364296
"6729",906,"172207","VILADRAU",2023,0,NA,0,75.0537918871252,0.716,1134,0.288073394495413,0.47027027027027,0.544776119402985,0.149295774647887,0.181220657276995,0.146601941747573,0.195145631067961,38.1,0,0.730043541364296
"6730",906,"172207","VILADRAU",2024,0,NA,0,NA,0.716,1.175,0.288073394495413,0.47027027027027,0.544776119402985,0.149295774647887,0.181220657276995,0.146601941747573,0.195145631067961,38.1,0,0.730043541364296
"6731",906,"172207","VILADRAU",2018,0,NA,0,65.5019493177388,0.738,1026,0.288073394495413,0.47027027027027,0.544776119402985,0.149295774647887,0.181220657276995,0.146601941747573,0.195145631067961,38.1,0,0.730043541364296
"6733",906,"172207","VILADRAU",2020,0,NA,0,91.0840496657116,0.738,1047,0.288073394495413,0.47027027027027,0.544776119402985,0.149295774647887,0.181220657276995,0.146601941747573,0.195145631067961,38.1,0,0.730043541364296
"6747",935,"172229","VILAÜR",2020,0,NA,0,51.2215189873418,1.116,158,0.325581395348837,0.529411764705882,0.52,0.216216216216216,0.236486486486486,0.224358974358974,0.205128205128205,44,0,0.650455927051672
"6749",935,"172229","VILAÜR",2022,0,NA,0,50.0679012345679,1.116,162,0.325581395348837,0.529411764705882,0.52,0.216216216216216,0.236486486486486,0.224358974358974,0.205128205128205,44,0,0.650455927051672
